채수위치,week_start_target,lw4_mean_total_cyano_mean,lw4_std_total_cyano_mean,lw4_slope_total_cyano_mean,lw4_mean_total_cyano_max,lw4_std_total_cyano_max,lw4_slope_total_cyano_max,lw4_mean_발령단계_코드_max,lw4_std_발령단계_코드_max,lw4_slope_발령단계_코드_max,lw4_mean_microcystis_mean,lw4_std_microcystis_mean,lw4_slope_microcystis_mean,lw4_mean_anabaena_mean,lw4_std_anabaena_mean,lw4_slope_anabaena_mean,lw4_mean_oscillatoria_mean,lw4_std_oscillatoria_mean,lw4_slope_oscillatoria_mean,lw4_mean_aphanizomenon_mean,lw4_std_aphanizomenon_mean,lw4_slope_aphanizomenon_mean,lw4_mean_수온(℃)_mean,lw4_std_수온(℃)_mean,lw4_slope_수온(℃)_mean,lw4_mean_pH_mean,lw4_std_pH_mean,lw4_slope_pH_mean,lw4_mean_DO(㎎/L)_mean,lw4_std_DO(㎎/L)_mean,lw4_slope_DO(㎎/L)_mean,lw4_mean_탁도_mean,lw4_std_탁도_mean,lw4_slope_탁도_mean,lw4_mean_Chl-a (㎎/㎥)_mean,lw4_std_Chl-a (㎎/㎥)_mean,lw4_slope_Chl-a (㎎/㎥)_mean,lw4_mean_투명도_mean,lw4_std_투명도_mean,lw4_slope_투명도_mean,lw4_mean_합계 일조시간(hr)_mean,lw4_std_합계 일조시간(hr)_mean,lw4_slope_합계 일조시간(hr)_mean,lw4_mean_유입량(㎥/s)_mean,lw4_std_유입량(㎥/s)_mean,lw4_slope_유입량(㎥/s)_mean,lw4_mean_총방류량(㎥/s)_mean,lw4_std_총방류량(㎥/s)_mean,lw4_slope_총방류량(㎥/s)_mean,lw4_mean_수위(EL.m)_mean,lw4_std_수위(EL.m)_mean,lw4_slope_수위(EL.m)_mean,lw4_mean_저수율(%)_mean,lw4_std_저수율(%)_mean,lw4_slope_저수율(%)_mean,lw4_mean_일강수_주합_mm,lw4_std_일강수_주합_mm,lw4_slope_일강수_주합_mm,lw2_mean_total_cyano_max,lw1_total_cyano_max,lw2_mean_total_cyano_mean,lw1_total_cyano_mean,lw2_mean_발령단계_코드_max,lw1_발령단계_코드_max,lw2_mean_수온(℃)_mean,lw1_수온(℃)_mean,lw2_mean_Chl-a (㎎/㎥)_mean,lw1_Chl-a (㎎/㎥)_mean,lw2_mean_유입량(㎥/s)_mean,lw1_유입량(㎥/s)_mean,lw2_mean_총방류량(㎥/s)_mean,lw1_총방류량(㎥/s)_mean,lw2_mean_일강수_주합_mm,lw1_일강수_주합_mm,lw2_mean_합계 일조시간(hr)_mean,lw1_합계 일조시간(hr)_mean,y_cyano_max_next,y_cyano_mean_next,y_stage_max_next,y_alert_ge1_next
추동,2020-06-15,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,15.489285714285714,1.2902054495470165,3.2428571428571455,8.092857142857143,0.09394961741404256,0.257142857142858,9.292857142857141,0.18084269858817373,-0.40000000000000036,3.1500000000000004,0.17914194577120646,-0.014285714285713791,5.482142857142858,0.642172254213488,0.7285714285714286,,,,7.9642857142857135,0.35097047184748154,-0.36666666666666625,46.50589285714286,34.43640670094971,60.76442857142857,50.78417857142857,5.432492118362567,8.926857142857145,72.54785714285714,0.2778644876003174,-0.6899999999999977,62.59642857142857,1.046928208364541,-2.6000000000000014,72.33215833333334,91.20494253571148,168.94840000000002,1e-06,1e-06,1e-06,1e-06,0.0,0.0,16.692857142857143,17.314285714285717,5.335714285714285,5.485714285714286,60.027928571428575,103.69771428571428,55.955,53.73957142857143,116.2954,225.68623333333335,7.7904761904761894,7.476190476190475,11.9109900975713,1.822145307802218,0,0
추동,2020-06-22,0.4555370769505545,0.7890116299589662,1.8221443078022181,2.977748274392825,5.157609571348116,11.910989097571301,0.0,0.0,0.0,0.4555370769505545,0.7890116299589662,1.8221443078022181,1e-06,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,16.617857142857144,1.5117355548359317,4.085714285714285,8.17142857142857,0.10251928638862425,0.24285714285714377,9.12142857142857,0.18749149640580917,-0.5285714285714267,3.2071428571428573,0.2462991378509525,0.4285714285714288,5.767857142857142,0.49294771424522477,-0.6000000000000005,,,,7.985714285714286,0.3454761084309577,-0.5047619047619047,68.05235714285715,49.24086079364352,106.08471428571428,54.35496428571428,5.011772514641939,12.68185714285714,72.68714285714286,0.48322576799788436,0.728571428571442,63.125,1.8282470415395078,2.7714285714285793,60.13355833333333,95.63062759760825,7.943433333333333,5.95549554878565,11.9109900975713,0.911073153901109,1.822145307802218,0.0,0.0,17.950000000000003,18.585714285714285,5.692857142857143,5.8999999999999995,116.40842857142857,129.11914285714286,56.41771428571428,59.09585714285714,116.81483333333334,7.943433333333333,7.7023809523809526,7.928571428571429,313.5990501874207,241.675919695512,0,0
추동,2020-06-29,60.874516750828555,104.38838921978666,241.675918695512,81.377510571248,134.1613199253631,313.5990491874207,0.0,0.0,0.0,55.27110309334407,94.68326376211971,219.26226406557404,0.18989575216097,0.3289073588334999,0.75957900864388,1e-06,0.0,0.0,1e-06,0.0,0.0,17.989285714285714,1.4556145696956333,3.9142857142857146,8.221428571428572,0.0811272620828613,0.17142857142857082,8.789285714285715,0.43651857851385323,-1.0428571428571427,3.1392857142857142,0.29509164954748074,-0.028571428571428914,5.35,0.3936355923844243,-0.35714285714285765,,,,7.202380952380952,1.1220148098666483,-2.8047619047619046,69.26189285714285,48.16793245356048,11.51442857142857,56.634071428571424,2.1223183066868065,-2.6400000000000006,72.82535714285716,0.5497897325341771,0.9285714285714306,63.653571428571425,2.08217348666518,3.528571428571432,63.39239166666667,93.72911196687261,6.130766666666668,162.755020142496,313.5990501874207,121.74903250165711,241.675919695512,0.0,0.0,19.285714285714285,19.985714285714288,5.364285714285714,4.828571428571428,78.49585714285715,27.87257142857143,57.31314285714285,55.530428571428565,10.489383333333333,13.035333333333334,6.614285714285714,5.3,344.000001,294.4002028908077,0,0
추동,2020-07-06,134.47456722353047,134.85956854865708,294.4002018908077,167.377510571248,161.83426126089918,344.0,0.0,0.0,0.0,111.05071781442805,110.14996655465667,223.11845888433598,17.433545384146292,29.75885718229557,68.9745985279413,1e-06,0.0,0.0,1e-06,0.0,0.0,19.092857142857145,1.240741220202748,3.171428571428571,8.271428571428572,0.02258769757263148,0.042857142857142705,8.446428571428571,0.5745783724805946,-1.4142857142857137,3.371428571428572,0.35268648273224334,0.5,5.678571428571429,0.6089887904869642,1.0142857142857142,,,,5.802380952380952,2.1476150881602187,-4.9714285714285715,83.45089285714286,37.72042235117159,-30.583571428571418,74.37221428571428,31.669127174826052,75.38342857142857,72.98035714285716,0.4773559992290878,0.7628571428571291,64.24285714285715,1.805547008526779,2.885714285714279,92.73028333333333,89.73747662912359,-101.43010000000002,328.7995255937103,344.000001,268.03806129315984,294.4002028908077,0.0,0.0,20.235714285714288,20.485714285714288,5.664285714285715,6.5,50.49335714285715,73.11414285714287,92.32671428571427,129.123,68.64573333333333,124.25613333333332,3.902380952380952,2.5047619047619043,236.000001,205.95014933544653,0,0
추동,2020-07-13,185.9621043073921,110.87143105180685,204.1280040276443,226.377510571248,129.9337600027557,224.0890109024287,0.0,0.0,0.0,117.17729110367831,104.33071993436499,22.684148849198827,40.5576799287808,41.03041706165841,92.49653817853805,1e-06,0.0,0.0,0.15933418826500537,0.2759731774069265,0.6373327530600215,20.260714285714286,1.2152674602736642,3.400000000000002,8.278571428571428,0.015971914124999233,-0.028571428571430246,7.953571428571428,0.6102337290593112,-1.685714285714286,3.753571428571429,0.7126678105283452,1.2857142857142851,6.3464285714285715,1.204726025251537,2.257142857142857,,,,5.205952380952381,1.9190664509296964,-2.8380952380952387,82.63003571428573,37.30431859340299,-28.70485714285715,100.74371428571428,44.733367529742495,100.12971428571427,72.9857142857143,0.468722754310231,-1.2257142857143037,64.25714285714287,1.7825114133647255,-4.657142857142858,69.27253333333333,58.87204722722831,123.9118,290.000001,236.000001,250.17517611312712,205.95014933544653,0.0,0.0,21.235714285714288,21.985714285714288,7.328571428571428,8.157142857142857,86.76421428571429,100.41428571428571,144.1742857142857,159.2255714285714,128.05568333333332,131.85523333333333,3.7976190476190474,5.09047619047619,207.07758063533973,188.03112759457244,0,0
추동,2020-07-20,232.51434987908468,40.614674010220156,-53.644792100939554,275.1691582056901,55.64446812066225,-106.52146955208096,0.0,0.0,0.0,116.72175502672776,104.83615083795732,-219.26226406557404,63.60198939507807,37.514907858742845,91.4176588565452,1e-06,0.0,0.0,21.57994049565156,37.010501995078954,85.68242522954623,21.375,1.2119883730162309,3.057142857142857,8.196428571428571,0.1302959739068195,-0.2857142857142856,7.2785714285714285,0.7207210108705059,-1.8999999999999995,4.9714285714285715,2.1081232586045315,5.571428571428572,6.775,1.2726869775624887,2.7857142857142856,,,,4.189285714285714,1.1169858159015138,-1.4380952380952379,216.28421428571426,259.6321578501466,635.8632857142857,165.02557142857142,95.09543857319642,260.6928571428572,73.54178571428571,1.2929204305741016,2.3999999999999915,66.52142857142857,5.161884444697325,9.714285714285722,123.45283333333334,75.01182970395404,211.62930000000003,221.53879081766985,207.07758063533973,196.99063846500948,188.03112759457244,0.0,0.0,22.514285714285716,23.042857142857144,7.885714285714285,7.614285714285714,382.0750714285714,663.7358571428571,237.72442857142858,316.22328571428574,178.25993333333335,224.66463333333337,4.476190476190476,3.861904761904762,572.1130836801649,368.9973514835188,0,0
추동,2020-07-27,264.3447078260864,72.6105977064359,74.59714859271111,339.79766657887615,143.50669777924708,228.1130826801649,0.0,0.0,0.0,62.72589276200469,93.0792749994744,-219.83964387765423,88.68944958531925,11.93303819480859,32.13482124166728,1e-06,0.0,0.0,58.43208488291323,62.07644322464234,147.40857754904667,22.064285714285717,0.9894597577693074,2.2571428571428527,8.103571428571428,0.17767632805475356,-0.40000000000000036,6.767857142857142,0.7118082033577211,-1.7142857142857144,7.046428571428572,2.9201861661370083,7.342857142857142,7.432142857142857,0.597560943864852,0.9571428571428573,,,,3.3190476190476192,1.2595350616114547,-0.685714285714285,397.3292142857143,312.27994124307855,678.9384285714286,326.9747142857143,228.60539798624396,574.2040000000002,74.01214285714285,1.445831622849858,2.1899999999999977,68.41071428571428,5.7499456519170735,8.728571428571442,188.28674999999998,62.605805317658046,148.11486666666667,389.5953321577523,572.1130836801649,278.5142395390456,368.9973514835188,0.0,0.0,22.892857142857142,22.74285714285714,7.535714285714286,7.457142857142857,707.8942142857143,752.0525714285715,509.7751428571429,703.3270000000001,248.51781666666668,272.371,2.8404761904761906,1.8190476190476192,674.000001,104.51981257948736,0,0
추동,2020-08-03,216.8746102482563,95.80738397684897,-101.43033675595916,422.29766657887615,204.22122193099716,438.0,0.0,0.0,0.0,21.000939758985393,22.403613398612894,31.71235371525772,78.14406747822106,29.863253439491057,-65.70346807898949,1e-06,0.0,0.0,64.11821905181974,57.32343178254922,22.107203922566008,22.549107142857142,0.3918361326459549,0.43928571428571317,8.032142857142857,0.1444111901368262,-0.27142857142857046,6.348214285714286,0.47818147759005075,-1.1214285714285719,10.974553571428572,5.414169449461962,14.68392857142857,8.041517857142857,0.578829548627915,0.7803571428571434,,,,3.0261904761904765,1.5233723331169309,-3.757142857142857,689.3046071428571,404.8975254356364,1140.6014285714286,597.6001428571428,406.06327808917985,1052.3991428571428,75.00392857142857,1.7262237229967476,4.708571428571446,72.50357142857143,6.997538743686081,19.200000000000003,255.1111,93.58610709149978,259.6983,623.0565423400824,674.000001,236.75858203150307,104.51981257948736,0.0,0.0,22.583928571428572,22.425,8.197321428571428,8.9375,996.534142857143,1241.0157142857145,957.4758571428572,1211.6247142857142,331.96226666666666,391.55353333333335,1.5761904761904764,1.3333333333333333,0.6853323419702242,0.10505516676182437,0,0
추동,2020-08-10,165.41333670608512,135.08595852605703,-187.92607242781062,363.46899941436874,272.0441700382047,-206.3922482933695,0.0,0.0,0.0,14.899622629039449,23.891955713267468,0.10102463721727674,55.0233288752583,42.80000086042025,-92.1636540985021,1e-06,0.0,0.0,63.958886201638705,57.50027106869451,-85.68242387721031,22.461224489795917,0.5251005189267035,-1.4086734693877574,7.987244897959184,0.07358798534298126,0.12040816326530734,6.151530612244898,0.14451750137929548,0.22755102040816322,22.672704081632652,17.206398769798184,43.206887755102045,8.713520408163266,1.358383790400222,3.2308673469387763,,,,2.0476190476190474,1.0739494154469174,-2.685714285714286,1068.5813571428573,385.7327454855518,953.7854285714287,931.2780714285715,454.26691272240134,1177.714,75.46607142857142,1.0285884795213742,-1.6014285714285705,74.33928571428572,4.272782573261522,-6.371428571428581,316.79789999999997,70.48136868332651,153.93779999999992,337.3426666709851,0.6853323419702242,52.3124338731246,0.10505516676182437,0.0,0.0,22.029591836734696,21.634183673469387,9.891326530612245,10.84515306122449,1429.2685000000001,1617.5212857142858,1352.781,1493.9372857142857,385.07798333333335,378.6024333333333,1.2547619047619047,1.1761904761904762,176.91144175657212,140.39187483297314,0,0
추동,2020-08-17,153.5035235156853,134.66625343073684,-228.60547665054565,355.9274646946768,276.65414748152324,-395.2016419235928,0.0,0.0,0.0,43.65568835220266,46.847097005039004,111.74544788597106,34.34373539067614,39.72557518533423,-91.65055584274812,1e-06,0.0,0.0,42.550869532332506,61.246019397554754,-147.35821899672524,22.064795918367345,0.5348324861236875,-1.2857142857142847,8.152040816326531,0.285788984404281,0.7448979591836729,6.3908163265306115,0.44197751916460337,1.1000000000000005,36.97117346938775,22.397582950764825,54.46530612244898,9.028316326530613,1.2043366401315838,1.4163265306122454,,,,2.1500000000000004,1.2475213520455366,2.452380952380952,1210.3495714285714,307.07651081104814,478.7561428571429,1255.015642857143,350.06254900006576,907.8465714285713,75.1425,1.1102805193430454,-0.7757142857142725,73.01785714285714,4.635162579981111,-3.1285714285714334,311.03406666666666,78.2902946897173,-70.76169999999999,88.79838704927117,176.91144175657212,70.24846499986748,140.39187483297314,0.0,0.0,21.54566326530612,21.457142857142856,9.859311224489797,8.873469387755103,1424.165,1230.8087142857144,1552.5554285714286,1611.1735714285714,290.10586666666666,201.6093,2.723809523809524,4.271428571428571,1559.5439955850277,622.7002251796919,1,1
추동,2020-08-24,216.92924193972857,239.87323067717156,518.1804126002045,602.7851926708925,605.0519914447395,885.5439945850277,0.25,0.4330127018922193,1.0,159.4514765650768,181.85076486966324,410.2433209859195,29.02492828007909,30.866856768549553,53.04112122767182,1e-06,0.0,0.0,7.803985380475249,9.281995020876236,-14.323495734008416,22.0,0.4590970723324645,0.05867346938775242,8.480357142857143,0.4797618972261002,1.1989795918367339,6.953571428571428,0.8494910216329945,2.21530612244898,40.81607142857143,18.638319707525667,7.009948979591837,9.532142857142858,0.7929391562197395,0.5349489795918352,,,,3.7226190476190473,2.816873709332931,6.776190476190476,1042.8388214285715,576.2073289833055,-1159.006142857143,1104.5090357142858,597.1315401691143,-1110.3241428571428,74.7525,1.29350077704039,-3.337142857142865,71.43928571428572,5.403441599799985,-13.95714285714287,246.49276666666665,153.6777070006559,-377.34773333333334,868.2277186708,1559.5439955850277,381.5460500063325,622.7002251796919,0.5,1.0,21.970408163265304,22.483673469387753,9.17295918367347,9.472448979591835,656.4091428571429,82.00957142857143,856.2370714285714,101.30057142857143,107.90755,14.2058,6.19047619047619,8.10952380952381,3466.703156514397,2892.80657664229,1,1
추동,2020-08-31,914.0009329554292,1165.569016412783,2892.7015214755284,1300.9609815494919,1388.4801470853065,3466.017824172427,0.5,0.5,1.0,790.8122829579402,1048.1244106934032,2581.5608478064946,80.9636688895869,93.88195498987692,234.53444877089282,0.18989575216097,0.3289073588334999,0.75957900864388,2.11785121156874,3.639206934540368,-1.3523359147152033e-06,22.233035714285712,0.756153034355518,1.7229591836734706,8.64107142857143,0.3914820720337838,0.5510204081632644,7.280357142857143,0.6719026980381809,0.9724489795918361,40.145089285714285,19.42488724917973,-34.792602040816334,10.34419642857143,1.2811252094707501,1.3405612244897966,,,,4.927380952380952,2.5557954572894,4.976190476190476,768.4723214285714,670.1489491095593,-1473.9715714285715,861.5695357142857,693.959378823344,-1254.0705714285714,73.59964285714285,0.7852598523509797,-1.751428571428562,66.73928571428571,3.080706501927831,-6.942857142857143,202.87851666666666,129.11240433429938,-161.50589999999997,2513.1235760497125,3466.703156514397,1757.7534009109909,2892.80657664229,1.0,1.0,22.920408163265307,23.357142857142858,10.829081632653061,12.185714285714287,112.77964285714286,143.5497142857143,170.58364285714288,239.8667142857143,115.65116666666667,217.09653333333333,7.130952380952381,6.152380952380953,3905.9594224722887,3798.142713405536,1,1
추동,2020-09-07,1863.5103475151227,1525.6965744402355,3657.750838572563,2277.279504082071,1499.5013470256956,3729.0479807157167,0.75,0.4330127018922193,1.0,1707.3633957043098,1472.8571015561693,3551.2812127300426,99.52535147676782,82.71813658644226,64.80145018855019,11.601776088959038,19.658766648454733,45.647521347192274,2.1178508734847608,3.6392071312895315,-0.050358552321430126,22.65886479591837,0.7782939049665438,1.8803571428571466,8.580612244897958,0.48024651364608645,-0.7806122448979584,7.190433673469387,0.7979938741056617,-1.0892857142857153,31.930420918367343,19.77938629863299,-46.845663265306115,9.804783163265306,1.4048973303105883,-0.18596938775510274,,,,5.723809523809523,1.5683989554468314,0.09047619047619104,533.9811428571429,464.6170120386077,-551.252142857143,700.7764642857143,596.4747683896045,-760.4085714285715,73.19892857142858,0.8446164296681089,-1.9099999999999966,65.15357142857142,3.274957158155676,-7.428571428571431,172.23960833333334,93.37163977948663,54.43750000000003,3686.331289493343,3905.9594224722887,3345.474645023913,3798.142713405536,1.0,1.0,23.34732142857143,23.337500000000002,10.436607142857143,8.6875,411.5531428571428,679.5565714285714,545.3158571428571,850.765,236.57166666666666,256.0468,5.257142857142858,4.361904761904762,3980.000001,3876.940914023874,1,1
추동,2020-09-14,2797.647607312848,1313.8983830302811,3254.240688844182,3228.0516438929285,983.0892132651165,2420.4560054149724,1.0,0.0,0.0,2620.2748345151103,1327.4790812458841,3300.208050277677,115.85015163880053,68.56495192791239,-5.076126752229072,13.481489805404193,18.80029376276116,7.518854865780625,2.105261235404403,3.6464176908748422,-8.421040941617616,23.153061224489797,0.38814733283735886,0.950255102040817,8.292602040816327,0.6713310110716536,-1.720408163265306,6.959183673469388,0.9123827824617315,-2.0760204081632647,21.10561224489796,3.693688655285459,-4.213520408163266,9.900255102040816,1.350278681784573,-0.2170918367346939,,,,5.813095238095239,1.4914547791591413,-3.48095238095238,317.2241785714285,233.95566791140402,281.7712857142857,326.5977142857143,307.4229286690555,13.158000000000001,72.72035714285714,0.5130087072101889,-1.1300000000000097,63.28928571428572,1.942735684228685,-4.271428571428565,151.83600833333335,93.64127782239095,105.78909999999999,3942.979711736144,3980.000001,3837.5418137147053,3876.940914023874,1.0,1.0,23.385714285714286,23.43392857142857,8.971428571428572,9.255357142857141,521.6687142857143,363.78085714285714,482.6117857142857,114.45857142857143,188.02085,119.99489999999999,4.495238095238095,4.628571428571429,7217.427534315359,5302.841874748151,1,1
추동,2020-09-21,3967.683019704963,862.4074705808795,2410.035298105861,4642.522528575511,1499.512278468885,3750.7243778009615,1.0,0.0,0.0,3750.8620717012955,852.4884394594623,2407.149044159208,173.85990045327438,103.04364123747683,77.32515404753599,13.481489805404193,18.80029376276116,-0.75957900864388,1e-06,0.0,0.0,23.34285714285714,0.06805656785771304,-0.11428571428571743,8.039285714285715,0.4289432910522969,-0.4571428571428573,6.685714285714285,0.5851750566614877,-0.18571428571428505,19.160714285714285,1.980108753584107,1.914285714285711,11.460714285714285,2.791630907731178,3.5285714285714267,,,,5.345238095238096,0.8557495289135878,0.08571428571428541,318.0452142857143,233.1330900169078,-58.256,311.2840357142857,319.55068359053354,-199.82085714285716,72.73285714285716,0.5345177112813644,1.3242857142857076,63.33928571428572,2.028706610183961,5.042857142857152,151.63698333333335,93.93397388319715,-203.6868333333333,5598.713767657679,7217.427534315359,4589.8913943860125,5302.841874748151,1.0,1.0,23.338392857142857,23.24285714285714,12.484821428571427,15.714285714285714,224.5372857142857,85.29371428571429,77.25221428571429,40.045857142857145,66.7023,13.4097,5.433333333333334,6.238095238095238,8976.22892873868,8513.326654146736,1,1
추동,2020-09-28,5372.813039081075,1909.5118341697407,4715.183940741201,6019.903971631582,2168.1726004585007,5070.269506266391,1.0,0.0,0.0,5050.872855349882,1660.383967720123,4115.3995314153635,273.08362897656764,228.46759636577715,557.1826325153422,13.864641901787524,18.5510810826687,-43.35533395301507,1e-06,0.0,0.0,23.16428571428571,0.3085335004798788,-0.6946428571428598,8.017857142857142,0.39937770471122785,0.7071428571428582,6.828571428571429,0.7716806797040935,1.9035714285714294,18.960714285714285,2.230176634008515,-2.733928571428571,13.15,4.336326335065625,10.255357142857143,,,,5.59047619047619,1.143947892189741,2.7714285714285714,293.2762857142857,254.62849463410933,-635.0825714285713,261.2215714285714,341.73387976765054,-811.1481428571428,73.11107142857142,0.6395577035127059,1.3642857142856997,64.78571428571428,2.4285504200772015,5.185714285714283,97.37667499999999,102.72499159431398,-255.99150000000003,8096.828231527019,8976.22892873868,6908.084264447443,8513.326654146736,1.0,1.0,22.942857142857143,22.642857142857142,17.32857142857143,18.942857142857143,64.88385714285714,44.474,39.831357142857144,39.61685714285714,6.732500000000001,0.0553,6.685714285714286,7.133333333333334,9138.000001,7454.847986394661,1,1
추동,2020-10-05,6286.989357328355,1809.513146072205,3577.9070723707873,7327.91411626351,2074.4932416808792,5158.0,1.0,0.0,0.0,5835.143040834429,1558.9625594995746,3036.7161994250214,357.412143338333,199.99597054879467,336.8163069874808,51.70103065028355,83.92865059129873,189.47422147539572,1e-06,0.0,0.0,22.88348214285714,0.48421738712839285,-1.2196428571428548,8.194642857142856,0.4403551152774553,1.0785714285714292,7.36875,0.7763540467256844,1.99642857142857,17.591517857142858,3.337749688502642,-9.023214285714284,16.010267857142857,4.221283229421766,10.873214285714285,,,,6.0321428571428575,0.8992146674407561,1.5,131.4905357142857,135.5369525989874,-331.3672857142857,57.372499999999995,33.00932270918911,-79.08985714285714,73.45035714285714,0.5693967224624865,1.3614285714285757,66.13214285714287,2.2076253517926356,5.414285714285718,34.735608333333325,49.45302661312592,-114.51236666666665,9057.11446486934,9138.000001,7984.087320270699,7454.847986394661,1.0,1.0,22.42857142857143,22.214285714285715,19.535714285714285,20.128571428571426,38.44378571428571,32.41357142857143,37.492785714285716,35.36871428571428,2.7689166666666662,5.482533333333333,6.630952380952381,6.128571428571429,5550.000001,5218.779526248053,1,1
추동,2020-10-12,6622.449010384401,1412.4409131058228,-84.06234850009787,7720.41411626351,1462.045956629882,-1667.4275333153582,1.0,0.0,0.0,6061.668429294975,1283.425964850411,-316.0393446248763,413.25981445111086,133.35715726833735,-13.724437559012927,90.32096595545207,90.03272258109389,161.99859608645468,1e-06,0.0,0.0,22.474999999999998,0.5341763639053123,-1.4428571428571395,8.371428571428572,0.1857142857142864,0.0,7.928571428571429,0.47153678411711436,1.2571428571428571,14.721428571428572,2.9620990213436307,-7.914285714285713,17.65714285714286,1.925314710558738,0.12857142857142811,,,,7.123214285714286,1.1476516185360195,2.7547619047619056,45.551071428571426,24.51996167026418,-65.27071428571429,36.48421428571428,3.703577372222812,-9.140428571428576,73.77214285714285,0.07589264705853102,0.10714285714284699,67.35714285714286,0.3559981655536292,0.4285714285714164,4.736883333333333,5.4801694562455525,-13.4097,7344.000001,5550.000001,6336.813756321357,5218.779526248053,1.0,1.0,22.00714285714286,21.8,17.985714285714284,15.842857142857142,26.218285714285713,20.023,33.137071428571424,30.90542857142857,2.7412666666666663,0.0,7.560714285714287,8.992857142857144,4798.000001,3666.104772896341,1,1
추동,2020-10-19,6213.2647349214485,1891.3512699273385,-4847.221881250396,7115.5572329346705,1960.5110863893092,-4178.228927738679,1.0,0.0,0.0,5613.582324475769,1791.9237612489505,-4585.238509711959,423.36884285764506,126.65254904107675,-279.13364641950034,97.05362738582046,83.8193078649166,24.63845832729639,1e-06,0.0,0.0,21.896428571428572,0.6332919338420382,-1.7142857142857153,8.346428571428572,0.21365980015922945,-0.4714285714285733,8.210714285714285,0.18416247263362492,0.3714285714285719,12.332142857142857,2.5852283481822065,-6.842857142857143,16.553571428571427,3.4130059615942,-7.642857142857144,,,,6.970833333333334,1.2870565909731193,-1.5047619047619047,29.057999999999996,10.311946516006547,-25.152571428571424,34.19975,3.619381819997522,-8.708857142857145,73.76964285714286,0.07984279835388805,-0.19857142857142662,67.34642857142858,0.3720290475821698,-0.7857142857142776,1.459458333333333,2.3254652939877785,0.24469999999999997,5174.000001,4798.000001,4442.442149572197,3666.104772896341,1.0,1.0,21.364285714285714,20.928571428571427,13.57142857142857,11.299999999999999,19.672214285714286,19.321428571428573,30.906714285714283,30.907999999999998,0.15,0.3,7.310714285714287,5.628571428571429,2454.000001,1684.5696934925722,1,1
추동,2020-10-26,4506.075494757906,2113.625560742401,-5770.278292902089,5485.000001,2398.3100300002916,-6684.0,1.0,0.0,0.0,4068.368959907602,1916.6688547897681,-5202.534668795491,286.38229825199403,123.81479361540745,-328.0776033543234,96.48058053727615,84.47050968818003,-196.99307634117636,1e-06,0.0,0.0,21.171428571428574,0.9463679225850586,-2.4714285714285715,8.157142857142857,0.270864074655122,-0.7571428571428571,8.246428571428572,0.13262460448305133,-0.11428571428571388,10.02142857142857,2.370406406212286,-6.500000000000001,14.353571428571428,3.956735087293614,-9.985714285714284,,,,6.949404761904763,1.284884404790357,0.9190476190476176,21.838714285714286,6.332888952096969,-16.816714285714287,32.04814285714286,1.9176005335112019,-4.35828571428571,73.68392857142857,0.12692346641394048,-0.33571428571428896,67.0142857142857,0.565595225566545,-1.528571428571425,1.7985749999999998,2.1909911427092887,-4.070766666666666,3626.0000010000003,2454.000001,2675.3372331944565,1684.5696934925722,1.0,1.0,20.335714285714285,19.742857142857144,10.721428571428572,10.142857142857142,17.459142857142858,15.596857142857143,30.959214285714285,31.010428571428573,0.8558833333333333,1.4117666666666666,6.338095238095238,7.047619047619047,934.000001,918.4559200092418,0,0
추동,2020-11-02,2871.9774781615524,1685.5490009492542,-4300.323606238811,3434.0000010000003,1840.4043034072706,-4616.0,0.75,0.4330127018922193,-1.0,2547.96913910999,1513.8780810539934,-3950.9846376076143,217.03289603067424,111.32893087976609,-163.97198634891006,47.29125485798214,67.12490155731915,-161.7628224624544,1e-06,0.0,0.0,20.292857142857144,1.1742344444838284,-3.1000000000000014,7.957142857142857,0.18266731217920582,-0.42857142857142794,8.274999999999999,0.1287201520781438,-0.12857142857142811,8.182142857142857,1.9390291858745878,-4.899999999999999,12.432142857142855,2.1304731437703057,-3.399999999999997,,,,7.218452380952382,1.1943204300699792,-1.7880952380952388,17.782392857142856,1.9174654651255076,-3.834714285714284,30.910821428571428,0.06765959025194695,-0.08599999999999852,73.5617857142857,0.15535796387303494,-0.41428571428571104,66.84285714285714,0.3853172559788881,-0.17142857142856371,3.2064166666666667,4.595580131223913,11.1139,1694.0000009999999,934.000001,1301.512806750907,918.4559200092418,0.5,0.0,19.22142857142857,18.7,11.292857142857144,12.442857142857145,15.89257142857143,16.188285714285715,30.91492857142857,30.81942857142857,6.262833333333333,11.1139,7.126190476190476,7.204761904761905,898.000001,754.4596921170263,0,0
